day,month,title,links,year
2.0,7.0,توفان ریتا خلیج آمریکا را درنوردید. منطقهٔ ۹ نیواورلئان برای دومین بار در طول ۲ ماه و نیم دچار سیل شد. مناطق لوییزیانا، میسی‌سیپی، تکزاس و آلاباما نیز بی نصیب نماندند.,"[{'text': 'آلاباما', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D9%84%D8%A7%D8%A8%D8%A7%D9%85%D8%A7'}, {'text': 'خلیج آمریکا', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D9%84%DB%8C%D8%AC_%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7'}]",1384
16.0,7.0,زلزله در کشمیر باعث مرگ ۸۰٬۰۰۰ نفر شد.,[],1384
7.0,8.0,قطاری در آندراپرادش هند از ریل خارج گردید و باعث مرگ ۷۷ نفر شد.,"[{'text': 'اپرا', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%BE%D8%B1%D8%A7'}, {'text': 'هند', 'url': 'https://fa.wikipedia.org/wiki/%D9%87%D9%86%D8%AF'}]",1384
15.0,9.0,سقوط هواپیمای سی-۱۳۰ روی یک ساختمان مسکونی ده طبقه در تهران و کشته شدن ۹۴ سرنشین هواپیما و ۳۴ نفر از ساکنین (جمعاً ۱۲۸ نفر),"[{'text': 'تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}, {'text': 'هواپیما', 'url': 'https://fa.wikipedia.org/wiki/%D9%87%D9%88%D8%A7%D9%BE%DB%8C%D9%85%D8%A7'}]",1384
1.0,10.0,اعتراضات رانندگان اتوبوس در تهران، دستگیری منصور اوسانلو وگر فعالان اتحادیه را در پی داشت.,"[{'text': 'تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}]",1384
19.0,10.0,سقوط هواپیمای سپاه و شهادت احمد کاظمی، سعید مهتدی، غلامرضا یزدانی، احمد الهامی نژاد، نبی الله شاهمرادی و چند تنگر,"[{'text': 'احمد کاظمی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%DA%A9%D8%A7%D8%B8%D9%85%DB%8C'}, {'text': 'غلامرضا یزدانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B1%D8%B6%D8%A7_%DB%8C%D8%B2%D8%AF%D8%A7%D9%86%DB%8C'}, {'text': 'هواپیما', 'url': 'https://fa.wikipedia.org/wiki/%D9%87%D9%88%D8%A7%D9%BE%DB%8C%D9%85%D8%A7'}]",1384
0.0,1.0,فروردین - انتشار آلبوم پاپ کورن، شادمهر عقیلی.,"[{'text': 'شادمهر عقیلی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D8%AF%D9%85%D9%87%D8%B1_%D8%B9%D9%82%DB%8C%D9%84%DB%8C'}, {'text': 'پاپ کورن', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D9%81_%D9%81%DB%8C%D9%84'}]",1385
22.0,1.0,اعلام تکمیل شدن چرخهٔ سوخت هسته‌ای توسط محمود احمدی‌نژاد، رئیس‌جمهور ایران.,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سوخت هسته\u200cای', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%88%D8%AE%D8%AA_%D9%87%D8%B3%D8%AA%D9%87%E2%80%8C%D8%A7%DB%8C'}, {'text': 'محمود احمدی\u200cنژاد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%A7%D8%AD%D9%85%D8%AF%DB%8C%E2%80%8C%D9%86%DA%98%D8%A7%D8%AF'}]",1385
0.0,2.0,انتشار کاریکاتوری در هفته‌نامه «ایران جمعه» و سوئ تفاهم‌های ناشی از آن به تظاهرات‌های گسترده‌ای در تهران و مناطق آذری‌زبان منجر شد.,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",1385
9.0,5.0,فیدل کاسترو به دلیل خونریزی تحت عمل جراحی روده قرار گرفت و بخاطر بیماری از رهبری کوبا کنار رفت و رائول کاسترو برادرش را جانشین خود کرد.,"[{'text': 'رائول کاسترو', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D8%A6%D9%88%D9%84_%DA%A9%D8%A7%D8%B3%D8%AA%D8%B1%D9%88'}, {'text': 'فیدل کاسترو', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%DB%8C%D8%AF%D9%84_%DA%A9%D8%A7%D8%B3%D8%AA%D8%B1%D9%88'}]",1385
0.0,5.0,ِ ۳۱ - پاسخ ایران به بسته پیشنهادی کشورهای ۱+۵ توسط علی لاریجانی، دبیر شورای عالی امنیت ملی کشور به نمایندگان این کشورها در ایران داده شد.,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'شورای عالی امنیت ملی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%B1%D8%A7%DB%8C_%D8%B9%D8%A7%D9%84%DB%8C_%D8%A7%D9%85%D9%86%DB%8C%D8%AA_%D9%85%D9%84%DB%8C'}, {'text': 'علی لاریجانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D9%84%D8%A7%D8%B1%DB%8C%D8%AC%D8%A7%D9%86%DB%8C'}, {'text': 'کشورهای ۱+۵', 'url': 'https://fa.wikipedia.org/wiki/%DA%AF%D8%B1%D9%88%D9%87_%DB%B1%2B%DB%B5'}]",1385
0.0,6.0,۲۷: انوشه انصاری نخستین فضانورد ایرانی با فضاپیمای سایوز تی‌ام‌ای-۹ به مقصد ایستگاه فضایی بین‌المللی پرواز کرد.,"[{'text': 'ایستگاه فضایی بین\u200cالمللی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B3%D8%AA%DA%AF%D8%A7%D9%87_%D9%81%D8%B6%D8%A7%DB%8C%DB%8C_%D8%A8%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D9%85%D9%84%D9%84%DB%8C'}]",1385
0.0,6.0,۱ شهریور:انتشار آلبوم خودشه از حبیب و محمد محبیان,"[{'text': '۱ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B1_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",1385
0.0,8.0,سرشماری عمومی نفوس و مسکن در ایران،,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'سرشماری عمومی نفوس و مسکن', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%B4%D9%85%D8%A7%D8%B1%DB%8C_%D8%B9%D9%85%D9%88%D9%85%DB%8C_%D9%86%D9%81%D9%88%D8%B3_%D9%88_%D9%85%D8%B3%DA%A9%D9%86_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",1385
0.0,,مرداد - افتتاح رسمی خبرگزاری ابنا به دست محمود احمدی‌نژاد رئیس‌جمهور وقت ایران.,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'خبرگزاری ابنا', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1%DB%8C_%D8%A7%D8%A8%D9%86%D8%A7'}, {'text': 'محمود احمدی\u200cنژاد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%A7%D8%AD%D9%85%D8%AF%DB%8C%E2%80%8C%D9%86%DA%98%D8%A7%D8%AF'}]",1386
13.0,,پرتاب کاوشگر فینیکس به سوی مریخ.,"[{'text': 'مریخ', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%DB%8C%D8%AE'}, {'text': 'کاوشگر فینیکس', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D9%88%D8%B4%DA%AF%D8%B1_%D9%81%DB%8C%D9%86%DB%8C%DA%A9%D8%B3'}]",1386
29.0,,تشکیل شهرستان شوط در استانبایجان غربی.,"[{'text': 'شهرستان شوط', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%D8%B3%D8%AA%D8%A7%D9%86_%D8%B4%D9%88%D8%B7'}]",1386
0.0,1.0,انفجار در شیراز که ۲۲ کشته و ده‌ها زخمی بر جای گذاشت. انفجار در حسینیه رهپویان وصال روی داد.,[],1387
0.0,2.0,اعلام آغاز دوره جدید خشکسالی در ایران که طی چهل سال گذشته بی‌سابقه بوده است.,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'سال', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%84'}]",1387
5.0,3.0,فرود کاوشگر فینیکس بر سطح سیاره مریخ.,"[{'text': 'مریخ', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%DB%8C%D8%AE'}, {'text': 'کاوشگر فینیکس', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D9%88%D8%B4%DA%AF%D8%B1_%D9%81%DB%8C%D9%86%DB%8C%DA%A9%D8%B3'}]",1387
11.0,3.0,سنگ‌نوشته‌ای به زبان پارسی باستان که به‌عنوان سندیگر دربارهٔ نام خلیج فارس است توسط افرادی مخفیانه به‌طور تعمدی تخریب شد.,"[{'text': 'خلیج فارس', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D9%84%DB%8C%D8%AC_%D9%81%D8%A7%D8%B1%D8%B3'}, {'text': 'سنگ\u200cنوشته', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%86%DA%AF%E2%80%8C%D9%86%D9%88%D8%B4%D8%AA%D9%87'}, {'text': 'پارسی باستان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B2%D8%A8%D8%A7%D9%86_%D9%81%D8%A7%D8%B1%D8%B3%DB%8C_%D8%A8%D8%A7%D8%B3%D8%AA%D8%A7%D9%86'}]",1387
23.0,3.0,سانحه هوایی منجر به سقوط کایت موتوردار و کشته‌شدن ۲ سرنشین آن شد.,[],1387
0.0,6.0,۱۶ تا ۲۷ - بازی‌های پارالمپیک تابستانی ۲۰۰۸ در پکن.,"[{'text': 'بازی\u200cهای پارالمپیک تابستانی ۲۰۰۸', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D9%BE%DB%8C%DA%A9_%D8%AA%D8%A7%D8%A8%D8%B3%D8%AA%D8%A7%D9%86%DB%8C_%DB%B2%DB%B0%DB%B0%DB%B8'}]",1387
22.0,8.0,در این روز موشک زمین به زمین سجیل ایران با موفقیت آزمایش شد.,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'موش', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%88%D8%B4'}]",1387
0.0,10.0,تولد سجاد قاسمی,[],1387
15.0,11.0,پرتاب موفقیت‌آمیز ماهواره امید (ماهواره تحقیقاتی).,"[{'text': 'ماهواره امید', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D9%87%D9%88%D8%A7%D8%B1%D9%87_%D8%A7%D9%85%DB%8C%D8%AF'}]",1387
20.0,,انتشار آلبوم تقدیر، شادمهر عقیلی.,"[{'text': 'تقدیر', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D9%86%D9%88%D8%B4%D8%AA'}, {'text': 'شادمهر عقیلی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D8%AF%D9%85%D9%87%D8%B1_%D8%B9%D9%82%DB%8C%D9%84%DB%8C'}, {'text': 'مهر', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%B1'}]",1388
13.0,,مناظرهٔ تلویزیونی میان محمود احمدی‌نژاد و میرحسین موسوی، دو تن از کاندیدهای دهمین دورهٔ انتخابات ریاست جمهوری ایران.,"[{'text': 'احمدی\u200cنژاد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%A7%D8%AD%D9%85%D8%AF%DB%8C%E2%80%8C%D9%86%DA%98%D8%A7%D8%AF'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'محمود احمدی\u200cنژاد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%A7%D8%AD%D9%85%D8%AF%DB%8C%E2%80%8C%D9%86%DA%98%D8%A7%D8%AF'}, {'text': 'میرحسین موسوی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%AD%D8%B3%DB%8C%D9%86_%D9%85%D9%88%D8%B3%D9%88%DB%8C'}]",1388
16.0,,مناظرهٔ تلویزیونی میان محمود احمدی‌نژاد و مهدی کروبی، دو تن از کاندیدهای دهمین دورهٔ انتخابات ریاست جمهوری ایران.,"[{'text': 'احمدی\u200cنژاد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%A7%D8%AD%D9%85%D8%AF%DB%8C%E2%80%8C%D9%86%DA%98%D8%A7%D8%AF'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'محمود احمدی\u200cنژاد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%A7%D8%AD%D9%85%D8%AF%DB%8C%E2%80%8C%D9%86%DA%98%D8%A7%D8%AF'}]",1388
19.0,,مناظرهٔ تلویزیونی میان محمود احمدی‌نژاد و محسن رضایی، دو تن از کاندیدهای دهمین دورهٔ انتخابات ریاست جمهوری ایران.,"[{'text': 'احمدی\u200cنژاد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%A7%D8%AD%D9%85%D8%AF%DB%8C%E2%80%8C%D9%86%DA%98%D8%A7%D8%AF'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'محمود احمدی\u200cنژاد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%A7%D8%AD%D9%85%D8%AF%DB%8C%E2%80%8C%D9%86%DA%98%D8%A7%D8%AF'}]",1388
22.0,,دهمین دورهٔ انتخابات ریاست جمهوری در ایران و پیروزی محمود احمدی‌نژاد با بیش از ۲۴ میلیون رأی در انتخابات,"[{'text': 'احمدی\u200cنژاد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%A7%D8%AD%D9%85%D8%AF%DB%8C%E2%80%8C%D9%86%DA%98%D8%A7%D8%AF'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'محمود احمدی\u200cنژاد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%A7%D8%AD%D9%85%D8%AF%DB%8C%E2%80%8C%D9%86%DA%98%D8%A7%D8%AF'}]",1388
23.0,,آغاز اعتراضات به نتیجهٔ انتخابات ریاست جمهوری ایران که حدود یک هفته در جریان بود و تا پایان سال با شدت متفاوت ادامه داشت.,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'سال', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%84'}]",1388
29.0,,سخنرانی معروف آیت الله خامنه‌ای رهبر ایران در نماز جمعه که از معترضان خواست راه‌های قانونی را برای اعتراض به نتیجهٔ انتخابات برگزینند.,"[{'text': 'آیت الله خامنه\u200cای', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D9%84%DB%8C_%D8%AE%D8%A7%D9%85%D9%86%D9%87%E2%80%8C%D8%A7%DB%8C'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",1388
24.0,,سقوط هواپیمای مسافربری مسیر تهران-ایروان در حوالی قزوین و کشته شدن همهٔ ۱۶۸ سرنشین آن.,[],1388
29.0,,دومین دوره انتخابات ریاست جمهوری افغانستان,[],1388
8.0,,ثبت جهانی نوروز به عنوان میراث غیر ملموس جهانی، توسط سازمان علمی و فرهنگی سازمان ملل متحد.,"[{'text': 'نوروز', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D9%88%D8%B1%D9%88%D8%B2'}]",1388
10.0,,شصت و هفتمین شهرآورد سرخابی,"[{'text': 'شهرآورد سرخابی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%D8%A2%D9%88%D8%B1%D8%AF_%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}]",1388
9.0,,تظاهرات حکومتی ۹ ۱۳۸۸ علیه کسانی که در عاشورای حسینی، طبق ادعای حکومت، با تظاهرات اقدام به حرمت شکنی این روز کرده بودند.,"[{'text': 'عاشورا', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A7%D8%B4%D9%88%D8%B1%D8%A7'}]",1388
4.0,,دستگیری عبدالمالک ریگی,"[{'text': 'عبدالمالک ریگی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%85%D8%A7%D9%84%DA%A9_%D8%B1%DB%8C%DA%AF%DB%8C'}]",1388
4.0,,ثبت جهانی نوروز در مجمع عمومی سازمان ملل,"[{'text': 'مجمع عمومی سازمان ملل', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D9%85%D8%B9_%D8%B9%D9%85%D9%88%D9%85%DB%8C_%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86_%D9%85%D9%84%D9%84_%D9%85%D8%AA%D8%AD%D8%AF'}, {'text': 'نوروز', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D9%88%D8%B1%D9%88%D8%B2'}]",1388
20.0,,انتشار اولین سفرنامه قشقایی سفرنامه حاج ایاز خان قشقایی توسط کتابخانه، موزه و مرکز اسناد مجلس شورای اسلامی,"[{'text': 'سفرنامه حاج ایاز خان قشقایی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%81%D8%B1%D9%86%D8%A7%D9%85%D9%87_%D8%AD%D8%A7%D8%AC_%D8%A7%DB%8C%D8%A7%D8%B2%D8%AE%D8%A7%D9%86_%D9%82%D8%B4%D9%82%D8%A7%DB%8C%DB%8C'}, {'text': 'کتابخانه، موزه و مرکز اسناد مجلس شورای اسلامی', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87%D8%8C_%D9%85%D9%88%D8%B2%D9%87_%D9%88_%D9%85%D8%B1%DA%A9%D8%B2_%D8%A7%D8%B3%D9%86%D8%A7%D8%AF_%D9%85%D8%AC%D9%84%D8%B3_%D8%B4%D9%88%D8%B1%D8%A7%DB%8C_%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C'}]",1388
7.0,,آغاز نخستین دورهٔ جشن جهانی نوروز در ایران,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'جشن جهانی نوروز', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D8%B4%D9%86_%D8%AC%D9%87%D8%A7%D9%86%DB%8C_%D9%86%D9%88%D8%B1%D9%88%D8%B2'}]",1389
21.0,,رئیس‌جمهور لهستان، لخ کاچینسکی، در میان ۹۶ کشته شده هنگام سقوط هواپیمای آن‌ها در نزدیکی اسمولنسک، روسیه است.,"[{'text': 'لخ کاچینسکی', 'url': 'https://fa.wikipedia.org/wiki/%D9%84%D8%AE_%DA%A9%D8%A7%DA%86%DB%8C%D9%86%D8%B3%DA%A9%DB%8C'}]",1389
31.0,,پس از انفجار سکوی نفتیپ‌واتر هاریزون تحت مسؤلیت شرکت نفت بریتانیا یک لکه نفتی در خلیج مکزیک به وجود آمد,"[{'text': 'سکوی نفتی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DA%A9%D9%88%DB%8C_%D9%86%D9%81%D8%AA%DB%8C'}, {'text': 'شرکت نفت بریتانیا', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%DB%8C%E2%80%8C%D9%BE%DB%8C'}]",1389
27.0,,امضاء بیانیه تهران در خصوص تبادل هسته‌ای میان سه کشور ایران، برزیل و ترکیه,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'برزیل', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%B1%D8%B2%DB%8C%D9%84'}, {'text': 'بیانیه تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%DB%8C%D8%A7%D9%86%DB%8C%D9%87_%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}, {'text': 'ترکیه', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D8%B1%DA%A9%DB%8C%D9%87'}]",1389
6.0,,برگزاری همایش کورش هخامنشی و ذوالقرنین توسط مرکز دائرةالمعارف بزرگ اسلامی,"[{'text': 'سل', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%84'}, {'text': 'مرکز دائرةالمعارف بزرگ اسلامی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%DA%A9%D8%B2_%D8%AF%D8%A7%D8%A6%D8%B1%D8%A9%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%B1%D9%81_%D8%A8%D8%B2%D8%B1%DA%AF_%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C'}]",1389
10.0,,حمله اسرائیل به کاروان ناوگان آزادی در هنگام درگیری با سربازان هنگام حمله نیروهای دریایی اسرائیل و دستگیری ناوگان کشتی‌هایی که قصد شکست محاصره غزه را داشتند، ۹ فعال کشته شدند.,[],1389
3.0,,ویکی لیکس، ناشر آنلاین مطالب ناشناس، مخفی و طبقه‌بندی شده، بیش از ۹۰٬۰۰۰ گزارش داخلی دربارهٔ مشارکت به رهبری ایالات متحده در جنگ افغانستان از ۲۰۰۴ تا ۲۰۱۰ به گوش مردم می‌رسد.,"[{'text': '۲۰۱۰', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2%DB%B0%DB%B1%DB%B0'}]",1389
7.0,,باران‌های شدید موسمی باعث جاری شدن سیل گسترده در استان خیبر پختونخوا پاکستان می‌شود. بیش از ۱۶۰۰ کشته و بیش از یک میلیون نفر در اثر سیل آواره شده‌اند.,"[{'text': 'پاکستان', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%DA%A9%D8%B3%D8%AA%D8%A7%D9%86'}]",1389
25.0,,برگزاری چهاردهمین جشن خانه سینما,"[{'text': 'چهاردهمین جشن خانه سینما', 'url': 'https://fa.wikipedia.org/wiki/%DA%86%D9%87%D8%A7%D8%B1%D8%AF%D9%87%D9%85%DB%8C%D9%86_%D8%AC%D8%B4%D9%86_%D8%B3%DB%8C%D9%86%D9%85%D8%A7%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",1389
9.0,,آخرین قرنطینه زندان انفرادی خدیجه (شهلا) جاهد ؛پرستار،دانشجوی روان‌شناسی ، مربی مهد کودک ، همسر دوم موقت ناصر محمدخانی و محکوم به جنایت قتل فاطمه (لاله) سحرخیزان (خیّر و همسر اول ناصر محمدخانی),"[{'text': 'روان\u200cشناسی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%A7%D9%86%E2%80%8C%D8%B4%D9%86%D8%A7%D8%B3%DB%8C'}, {'text': 'زندان انفرادی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B2%D9%86%D8%AF%D8%A7%D9%86_%D8%A7%D9%86%D9%81%D8%B1%D8%A7%D8%AF%DB%8C'}, {'text': 'قتل', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%AA%D9%84'}, {'text': 'ناصر محمدخانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D9%85%D8%AD%D9%85%D8%AF%D8%AE%D8%A7%D9%86%DB%8C'}]",1389
10.0,,اعدام خدیجه ( شهلا ) جاهد ؛ پرستار ، دانشجوی روان‌شناسی ، مربی مهدکودک ، همسر دوم موقت ناصر محمدخانی و محکوم به جنایت قتل فاطمه ( لاله ) سحرخیزان (خیّر و همسر اول ناصر محمد خانی),"[{'text': 'اعدام', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B9%D8%AF%D8%A7%D9%85'}, {'text': 'روان\u200cشناسی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%A7%D9%86%E2%80%8C%D8%B4%D9%86%D8%A7%D8%B3%DB%8C'}, {'text': 'قتل', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%AA%D9%84'}, {'text': 'مربی مهدکودک', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%A8%DB%8C_%D9%85%D9%87%D8%AF%DA%A9%D9%88%D8%AF%DA%A9'}, {'text': 'ناصر محمد خانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D9%85%D8%AD%D9%85%D8%AF%D8%AE%D8%A7%D9%86%DB%8C'}, {'text': 'ناصر محمدخانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D9%85%D8%AD%D9%85%D8%AF%D8%AE%D8%A7%D9%86%DB%8C'}]",1389
26.0,,خودسوزی محمد بوعزیزی دستفروش تونسی در اعتراض به توقیف کالاهایش اقدام بوعزیزی آغازگر انقلابی در تونس شد که به حکومت ۲۳ سالهٔ زین‌العابدین بن علی بر این کشور پایان بخشید ادامه این روند به جریانی موسوم به بهار عربی شد.,"[{'text': 'بهار عربی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%A7%D8%B1_%D8%B9%D8%B1%D8%A8%DB%8C'}, {'text': 'زین\u200cالعابدین بن علی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B2%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D8%B9%D8%A7%D8%A8%D8%AF%DB%8C%D9%86_%D8%A8%D9%86%E2%80%8C%D8%B9%D9%84%DB%8C'}, {'text': 'سال', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%84'}]",1389
